Ticker,Last Close,1W %,1M %,3M %,6M %
ASTI,3.130000114440918,8.680555210621282,-2.7950283655170027,-54.70332585299338,-49.59742197723253
ASTS,62.310001373291016,5.431477126984239,-7.497029678299152,-42.16095847797939,-33.61389200074327
ASUR,9.279999732971191,1.754384313814067,6.544198534188348,3.2258061094139223,-0.7486700068725747
ASX,37.5099983215332,1.515554931071674,0.6979820712300755,-5.068068357023625,71.74675049920943
ASYS,14.949999809265137,2.2571814383665787,0.0,-29.046036897012588,7.786589276258825
ATAI,7.389999866485596,0.6811949980692643,2.9247916875725677,63.134647333675154,108.75706062486144
ATC,24.280000686645508,-0.6952968138619697,20.818652618611143,18.054118229459906,6.995035923573732
ATCX,3.1449999809265137,-9.365995533258877,22.37354329259406,-23.479321684662143,-49.35587823498689
ATEC,9.449999809265137,0.8537878834913274,2.6058606962443767,23.04687526678512,-24.8210020788128
ATEN,24.59000015258789,-3.1508438609364773,-10.710272184500198,-21.615891027948287,18.393235953694163
ATEX,86.2699966430664,-5.08307050017233,-14.00518649770559,28.915121045386687,121.20511959760616
ATHE,4.539999961853027,1.1135900508612169,-0.4385960784535167,13.216950192518532,28.977272342428684
ATHM,22.030000686645508,0.41021034820934826,-2.994268715281802,25.51661205728611,21.183857855387238
ATI,210.64999389648438,3.1586665252874826,-5.71991191793212,17.066795064137114,36.626024064906765
ATKR,93.76000213623047,0.07471415626015869,0.46054217564283023,10.66966737262684,50.30203964820746
ATLC,93.12999725341797,2.940196746793158,-16.692014947034096,22.00968822134659,59.006313366342376
ATLO,32.439998626708984,3.8079956054687503,4.006162131546661,14.45776532577312,22.544295932922463
ATNI,30.93000030517578,2.519059419820836,0.9794356925528278,20.684788728306383,25.984927081887964
ATNM,1.0299999713897705,0.9803912402207475,30.876743426391556,-11.206896463132214,-12.711862951337249
ATO,167.55999755859375,0.8607672507985307,-1.9826069570386664,0.16061325825096,-8.553402041732188
ATOM,4.039999961853027,-2.884612739438744,-23.988712730780435,-55.60439788464565,-15.126055302689402
ATOS,2.5199999809265137,0.7999992370605469,4.132227333881368,-46.38297695334321,-46.15384458633407
ATR,127.41000366210938,-3.1985956627104954,-6.164380020942907,13.623497556941757,-4.72394512700101
ATRA,9.760000228881836,9.662928620367527,18.303033077355586,1.349949251256736,95.20000457763672
ATRC,51.52000045776367,6.556364185490706,30.46340407186314,96.64121739507726,69.9769098170185
ATRO,76.26000213623047,3.515683496211815,0.28932301164425794,14.421958280814126,26.527779861141042
ATTO,25.549999237060547,19.392521927602214,25.368009269827045,,16.66666521510756
AU,109.06999969482422,-2.8935185263802685,25.306927412643134,22.155071409675458,4.700070593337773
AUB,40.90999984741211,1.438130399267215,-2.7573089037954563,13.565758692892214,14.002112868598623
AUBN,26.540000915527344,0.9125539369925129,0.5303079508334644,3.350401180315225,8.741868061061293
AUPH,16.079999923706055,-0.18622399446857077,-0.30997668730300537,2.6164635955067395,9.090910267268201
AUR,6.340000152587891,12.611012854614808,-6.4896761593595365,-8.77697371824453,41.8344619724482
AURA,7.559999942779541,5.292480829053808,-2.0725369399023954,9.883718270750075,32.63158238165278
AUST,1.2300000190734863,3.361341170559033,0.8196713302251629,-8.88888908511817,-20.12986691288804
AUTL,2.240000009536743,-4.680846789779938,12.000000476837158,38.271605119965386,50.84175003088605
AUUD,1.0,1.317123768472609,5.263159215615413,-27.007299524128697,-83.22496609641018
